"","MOF.ID","VF","PLD","LCD","GSA","VSA","y_act","Min","Median","Q1","predicted"
"381","2570",0.9,10.9,21,5889,1782,19.53530681,-1285.27,-109.0625,-319.20225,30.3038417679963
"382","2575",0.72,4.2,9.5,1507,1469,145.6442123,-1646.58,4915.615,-783.51075,144.004031708328
"383","2582",0.93,15,28,6737,1254,16.85786513,-2060.34,-55.77855,-205.17825,19.0187279806623
"384","260",0.5,4.1,6.4,397,413,59.41427764,-2949.41,66626.7,4057.84,72.4860410796801
"385","2613",0.91,13.3,23.7,5333,1481,83.93633399,-1981.19,-98.7491,-347.176,74.1393867927054
"386","2620",0.92,13.4,27.9,5833,1315,10.86945178,-1725.39,-60.8224,-209.948,16.9382698346999
"387","2622",0.93,15.9,29.3,6066,1213,19.86743967,-1896.35,-54.7602,-212.059,21.4140693005859
"388","2637",0.78,6.4,14.5,2751,1795,154.6901118,-1705,-143.293,-561.80075,155.08491358824
"389","2647",0.87,9.7,18,4494,1739,17.42332804,-1091.05,-122.596,-329.556,32.1007631735587
"390","2648",0.85,8.2,19.1,3824,1712,134.5200516,-1615.2,-136.555,-444.8995,128.018655271849
"391","2649",0.51,3.2,8,637,865,88.40583827,-2129.25,28805.75,-373.5105,95.1682400979151
"392","2657",0.87,10.3,18.9,4610,1618,36.3558571,-1552.37,-109.8655,-329.15075,47.8978446154816
"393","2710",0.91,12.8,25.8,5948,1428,47.22472114,-1845.4,-83.0636,-292.11975,42.517144098152
"394","272",0.09,2.5,3.9,0,0,0,-2223.71,1394220,218270.5,7.7398191770963
"395","2721",0.44,2.5,6.8,366,590,88.70386875,-2369.71,72870.35,1621.5,84.5334160989815
"396","2745",0.88,10.8,18.3,4956,1802,125.9478442,-1840.14,-118.306,-439.434,118.800123178751
"397","2746",0.89,8.1,22.3,6496,1783,56.02146163,-1610.58,-103.904,-338.71,57.1250696309973
"398","2759",0.92,14,29.8,6081,1228,19.88918842,-1845.64,-56.789,-215.0905,21.2247695482327
"399","2761",0.94,15.5,31.9,7160,1127,13.74711971,-1747.58,-41.53535,-170.66125,14.9012965638817
